video_id,video_title,video_date,video_url,youtube_link,timecode,address,geocoded_address,event_type,description,lat,lon
_jUQtpdlBfw,Дорожный патруль (27.05.2000),27.05.2000,https://www.youtube.com/watch?v=_jUQtpdlBfw,https://www.youtube.com/watch?v=_jUQtpdlBfw&t=153s,00:02:33,"район Жулебино, Москва","Москва 109431, улица Авиаконструктора Миля, Жулебино, район Выхино-Жулебино, Москва, Центральный федеральный округ, 109156, Россия",криминал,"Задержаны 2 подозреваемых в разбое на Toyota — отняли 3000 USD у банкира; третий, Н. Кустов, в розыске",55.6856975,37.8513365
_jUQtpdlBfw,Дорожный патруль (27.05.2000),27.05.2000,https://www.youtube.com/watch?v=_jUQtpdlBfw,https://www.youtube.com/watch?v=_jUQtpdlBfw&t=348s,00:05:48,"Тверская улица, дом 30, Москва","30/2 с5-6, Тверская улица, 49, Тверской район, Москва, Центральный федеральный округ, 125047, Россия",ДТП,Opel Vectra (24-летняя женщина) врезался в рекламную тумбу и перевернулся; 2 пострадавших в Склифосовский,55.7693761,37.5975376
_jUQtpdlBfw,Дорожный патруль (27.05.2000),27.05.2000,https://www.youtube.com/watch?v=_jUQtpdlBfw,https://www.youtube.com/watch?v=_jUQtpdlBfw&t=429s,00:07:09,"Велозаводская улица, ГСК «Автозаводец», Москва","Велозаводская улица, Кожухово, Южнопортовый район, Москва, Центральный федеральный округ, 115068, Россия",пожар,Пожар гаражного бокса в кооперативе под снос (под Третье транспортное кольцо),55.7108549,37.6661168
gz9bQIIiZbM,Дорожный патруль. Сводка за неделю (28.05.2000),28.05.2000,https://www.youtube.com/watch?v=gz9bQIIiZbM,https://www.youtube.com/watch?v=gz9bQIIiZbM&t=1s,00:00:01,"улица Пришвина, ТЦ Миллион мелочей, Москва","улица Пришвина, район Бибирево, Москва, Центральный федеральный округ, 127549, Россия",криминал,"Тройное убийство охранников магазина ночью 21 мая, 1 ранен в критическом состоянии",55.8847557,37.604959
gz9bQIIiZbM,Дорожный патруль. Сводка за неделю (28.05.2000),28.05.2000,https://www.youtube.com/watch?v=gz9bQIIiZbM,https://www.youtube.com/watch?v=gz9bQIIiZbM&t=818s,00:13:38,"Болотная улица, дом 12, Москва","12, Болотная улица, район Якиманка, Москва, Центральный федеральный округ, 115035, Россия",коммунальная авария,Просадка фундамента 6-этажного офисного здания при аварийном ремонте канализации,55.7463757,37.6226575
8fE2UGaNFbI,Дорожный патруль (29.05.2000),29.05.2000,https://www.youtube.com/watch?v=8fE2UGaNFbI,https://www.youtube.com/watch?v=8fE2UGaNFbI&t=1s,00:00:01,"Большой Каменный мост, улица Знаменка, Москва","Большой Каменный мост, улица Серафимовича, район Якиманка, Москва, Центральный федеральный округ, 119072, Россия",ДТП,"Mercedes (С. Тарасов, пьян) лоб в лоб с Volvo и врезался в Жигули-6; погиб водитель Volvo, 7 пострадавших",55.7466774,37.6123259
8fE2UGaNFbI,Дорожный патруль (29.05.2000),29.05.2000,https://www.youtube.com/watch?v=8fE2UGaNFbI,https://www.youtube.com/watch?v=8fE2UGaNFbI&t=189s,00:03:09,"Саратовская улица, Москва","Саратовская улица, район Текстильщики, Москва, Центральный федеральный округ, 109125, Россия",криминал,В квартире отчима Владимир Алимов убил Светлану Телецкую (26 лет) — перерезал горло,55.7160637,37.7415018
8fE2UGaNFbI,Дорожный патруль (29.05.2000),29.05.2000,https://www.youtube.com/watch?v=8fE2UGaNFbI,https://www.youtube.com/watch?v=8fE2UGaNFbI&t=335s,00:05:35,"59-й километр Киевского шоссе, у поселка Рассудово, Москва",,ДТП,"Жигули-8/9 и Волга столкнулись на скорости >100 км/ч; 3 погибших, кузов 9-ки разломился",,
8fE2UGaNFbI,Дорожный патруль (29.05.2000),29.05.2000,https://www.youtube.com/watch?v=8fE2UGaNFbI,https://www.youtube.com/watch?v=8fE2UGaNFbI&t=420s,00:07:00,"завод Серп и Молот, шоссе Энтузиастов, Москва",,криминал,Заказное убийство 33-летнего предпринимателя Валерия Годунова у проходной завода — 2 киллера,,
OYlY44soUEs,Дорожный патруль (30.05.2000),30.05.2000,https://www.youtube.com/watch?v=OYlY44soUEs,https://www.youtube.com/watch?v=OYlY44soUEs&t=2s,00:00:02,"район Соколиная гора, Москва","район Соколиная Гора, Москва, Центральный федеральный округ, Россия",криминал,Избит до комы заведующий кафедрой графики Акимов; задержан слесарь Алексей (1982 г.р.),55.773533,37.731701
OYlY44soUEs,Дорожный патруль (30.05.2000),30.05.2000,https://www.youtube.com/watch?v=OYlY44soUEs,https://www.youtube.com/watch?v=OYlY44soUEs&t=144s,00:02:24,"Дмитровское шоссе, 110д, Москва","Дмитровское шоссе, район Северный, Москва, Центральный федеральный округ, 127495, Россия",криминал,На складе военторга обнаружен подпольный цех расфасовки контрафактного чая,55.9097516,37.5439581
OYlY44soUEs,Дорожный патруль (30.05.2000),30.05.2000,https://www.youtube.com/watch?v=OYlY44soUEs,https://www.youtube.com/watch?v=OYlY44soUEs&t=453s,00:07:33,"район Жулебино, Москва","Москва 109431, улица Авиаконструктора Миля, Жулебино, район Выхино-Жулебино, Москва, Центральный федеральный округ, 109156, Россия",криминал,"Двое задержаны за разбой: представляясь милицией, остановили Lexus банкира и похитили вещи",55.6856975,37.8513365
